a,b,c,d
1.441812699993912759e+02,2.501155421803707100e+02,1.534210371966616719e+02,-8.222342241213085856e+01
1.013217802764222142e+03,1.030875139031243179e+03,1.303058352815437956e+03,1.021226538306539965e+03
2.638192387340021696e+02,3.561634853526016968e+02,3.262510540756714477e+02,2.937316700109324756e+02
7.345695342079093280e+02,7.345695342079093280e+02,7.345695342079093280e+02,7.345695342079093280e+02
4.639557223211781434e+02,3.719503269150205256e+02,5.898773226012692703e+02,4.483482362567180530e+02
2.536747568563930145e+03,2.744752085351606183e+03,2.493740256997352390e+03,2.513657158721697670e+03
4.241671975150753724e+02,4.241671975150753156e+02,4.241671975150753156e+02,4.241671975150753156e+02
3.607902412676685344e+02,2.858488440930836418e+02,4.250043074758893908e+02,1.282640839011694993e+02
9.287871984176339311e+02,8.626962905718744423e+02,6.546531411928888247e+02,6.244733247750821192e+02
5.104626058448993717e+02,3.686661349178168621e+02,3.557149827651552414e+02,1.884353667975507847e+02
2.269380409488767327e+02,1.802491823924669632e+02,2.028790714901706167e+02,1.613767642883209135e+02
4.985204471943385443e+02,5.081518259722536186e+02,4.133041267435668829e+02,4.204629389929912122e+02
7.895340345551830978e+02,7.190040654405319174e+02,8.516786441992763912e+02,6.796907652559505095e+02
1.994746524150748428e+02,3.616964429959398331e+02,3.749832086832324762e+02,4.016334683518217616e+02
6.812631807691486756e+02,4.220014343625264246e+02,3.251231998941520374e+02,3.550438307924185892e+02
4.308218958284089126e+02,4.018855855071342944e+02,7.106506708975076663e+02,5.990147803002660112e+02
6.822655785414676188e+01,1.103468785831587553e+02,1.017830318119723216e+02,2.456426352738669152e+02
1.737245139398264087e+02,2.121837728236240821e+02,2.232119741032602462e+02,1.546496652496331023e+02
4.503388273816704555e+02,5.561879599055984045e+02,4.600370748221739063e+02,4.359214773777831056e+02
2.655586699363560683e+02,4.914259995327819865e+02,7.232562676125256758e+02,3.377632598289582688e+02
4.908333435589669591e+01,1.364891403114888817e+02,1.593147634677289943e+02,6.685110945413347849e+01
2.001633827225705886e+02,3.969641407836261351e+02,4.925102463161571222e+02,2.241298934677188868e+02
1.621203716896033484e+03,2.736729003441921122e+03,9.258827186362716475e+02,2.073574498639398826e+03
1.825843940262435353e+03,1.981339877377108223e+03,1.552811605412234258e+03,1.575470070161077274e+03
1.084237836162995023e+02,1.577812356846721968e+02,2.112651266790188060e+02,2.501282666413092102e+02
6.554450602498660601e+02,4.106578193105792138e+02,3.485073185939464224e+02,4.100924484549127556e+02
1.957722577277011737e+02,1.648776998131080518e+02,1.720719841759494386e+02,4.209521637614940914e+01
9.911000556791123017e+02,1.944601828972983867e+03,1.180144634302117538e+03,3.943348468382831697e+02
1.882791256335902972e+02,0.000000000000000000e+00,2.335627075072808623e+02,1.040376320015823239e+02
3.376330775339082493e+02,1.216845717862053107e+02,3.073258647354526261e+02,1.779726476371978379e+02
3.563562465396493621e+02,2.586438359530334878e+02,2.061406176104136705e+02,2.025883502666331424e+02
1.123254315414485973e+03,2.708350018117883337e+03,2.628131446282291563e+03,2.944441372779052926e+03
2.972073516333848175e+01,4.716133022193535140e+01,6.682829283838528056e+01,7.133624601808338639e+01
1.562582239772073933e+02,1.013389362435090533e+02,8.692815104754446054e+01,1.875988527840297309e+02
1.713832032148592361e+02,2.322057120065445872e+02,2.240696348957696955e+02,0.000000000000000000e+00
2.106027194897977495e+02,2.274875131223123503e+02,2.207387101997389891e+02,2.201929033710922852e+02
1.944003218034406189e+02,2.200118109855173429e+02,6.857841222425808780e+01,3.017026332194448059e+02
3.034727463628148598e+02,5.108329350598709198e+02,2.985067124572548778e+02,4.644981574288725028e+02
6.012954959804069404e+02,2.846017746618795172e+02,3.530186407442379277e+02,7.082232975687480803e+02
9.475780897896761701e+01,7.537573739882596158e+01,8.106211318515443054e+01,7.583637437791740865e+01
8.297240613611888875e+02,8.297240613611890012e+02,9.522795685813055115e+02,8.932400897624926301e+02
8.399388310793416679e+01,1.387908102787410485e+02,1.279137863365126861e+02,1.011284302240000557e+02
2.699891806626963557e+02,2.483430476084848806e+02,2.668314576550661172e+02,2.884775907092775924e+02
1.005123582636488209e+02,1.187098928192570781e+02,2.147753131060366911e+02,2.304037260191296070e+02
3.572978120658948598e+01,4.552387685838151299e+01,9.917874582775041858e+01,5.312807751408522705e+01
7.979445672235258371e+02,3.929118158704502548e+02,4.822985295285496363e+02,3.634053325870099229e+02
5.570338621796565803e+02,5.481358617964760924e+02,6.338665680556462121e+02,4.473012036059286061e+02
5.262128690177439694e+02,5.262128690177439694e+02,5.262128690177440831e+02,5.262128690177440831e+02
5.193008763757309225e+02,5.827571891571417382e+02,3.590486865617061767e+02,4.333678458839482914e+02
2.095185741208428851e+02,4.159719579354544976e+02,2.289023877429026186e+02,1.695232146681035772e+02
5.331341308887393780e+02,6.015832298319705842e+02,8.769894467157255349e+02,6.420344924012239289e+02
7.342057128885654720e+02,7.433401300595271550e+02,9.574160795819014993e+02,7.009333635797021316e+02
5.931128643901353144e+02,2.837167475121279381e+02,2.914434771511585609e+02,1.800816975965938127e+02
8.814058284087275297e+02,8.267162280667974983e+02,4.659380387410915318e+02,3.148179908249924210e+02
3.200975600672674091e+02,4.841107664048271317e+02,1.305226384888900611e+03,1.901287940226870660e+03
2.367315546026482025e+02,4.896679933968171667e+02,5.737752296492060395e+02,3.289130441610674325e+02
3.221144618209006012e+02,2.948517604635397902e+02,2.250468338338477565e+02,2.685061445805873177e+02
2.608310903340469395e+03,2.245585583973446774e+03,3.543346362531749946e+03,3.214393552795441337e+03
9.652481912886544535e+01,7.907038542833724648e+01,7.136386717502792010e+01,9.048528602913560803e+01
3.409502539338477618e+02,3.622531262607830627e+02,2.959669025942405938e+02,5.755839737892648600e+02
7.035521224197125775e+03,4.875573807120164929e+03,5.265556610371442730e+03,5.167147077974233071e+03
6.267105747474059854e+02,5.976383367757292717e+02,4.901990086263540434e+02,6.250255973449436624e+02
2.702393653438100500e+02,2.967742066981215885e+02,1.709640379382838091e+02,1.568180753716851257e+02
2.886536016590325744e+02,2.092394202056376571e+02,2.651309997245132308e+02,3.111256055467549686e+02
9.952821132808672644e+01,6.178436646137322441e+01,1.247636314139973734e+02,5.332890734220609374e+01
1.864208811913826764e+02,2.169277585849157788e+02,6.908692640398979279e+01,3.444491461311719718e+02
1.963076624818793334e+02,1.951232223044978014e+02,2.144885618288370495e+02,1.923015182239700209e+02
4.107265658117558473e+02,2.274907578023602355e+02,3.264544457554231940e+02,3.405195243291355496e+02
1.616431414161066868e+02,1.396221066944700624e+02,1.112368309064824530e+02,1.176733683670046275e+02
7.964375217451795663e+01,9.039549124205915120e+01,8.486903829987224412e+01,6.375440444908142723e+01
4.632684628652051515e+02,4.868692274317240276e+02,2.651556197164510422e+02,4.050819316024191608e+02
9.496413712560004683e+01,3.467494824705028122e+01,2.107128504277033798e+01,5.376563960582726054e+01
1.665423115902337372e+02,1.944754988616072353e+02,2.183281181642209958e+02,2.475182909614644586e+02
6.461107053633877513e+02,1.360682600356306466e+03,6.273732432066120737e+02,1.019235997631404075e+03
2.089176630706971878e+02,1.739806495431010376e+02,1.801947552846147289e+02,1.989382097530901206e+02
6.454743909648040017e+02,6.482212041159237970e+02,5.104401574622301609e+02,1.879026056562305200e+02
7.797037926780096484e+01,1.950946272272257431e+02,1.106327099962387877e+02,-1.104833877133377484e+01
1.100484417023639594e+02,1.235125264812538859e+02,1.280841386676509330e+02,2.227114020489278232e+02
7.596529804520162088e+01,7.206057783303457143e+01,7.610958199084748799e+01,5.530382949619575328e+01
4.709569028876053949e+02,5.291335208549513709e+02,4.409486828838373640e+02,5.548171555394667394e+02
6.358259959221477402e+02,1.353511734351241557e+03,1.169671309365640354e+03,9.321821503633049133e+01
2.460537167713794588e+03,1.777513185001074362e+03,2.778286582202873433e+03,2.869408969925263591e+03
2.018546835197792859e+02,4.120653238726862355e+02,3.153010065313025621e+02,2.302702744811419961e+02
2.503282841557627592e+02,3.014197215429412040e+02,2.685262896741795089e+02,3.757083440015735505e+02
5.020454103434175295e+02,4.595004686230460607e+02,5.445903520637890551e+02,5.020454103434175295e+02
1.211959925294326013e+03,1.337693298460760616e+03,1.100656434704424100e+03,1.565176803182523827e+03
2.327865624709067731e+02,2.602058072414320691e+02,4.538588978544883048e+02,2.620881445123047229e+02
9.958328752498355243e+02,1.245219287053240805e+03,1.291124494903488767e+03,1.746385517001106564e+03
1.185148836595005378e+03,3.921695418016382746e+02,7.020735986776776372e+02,8.304599416581067999e+02
1.719022903079464186e+03,1.565642880918454239e+03,1.857735950809070118e+03,1.751380499501765598e+03
3.132317234973907944e+03,1.629685657847672246e+03,1.666959279142092328e+03,2.604813628135328599e+03
8.435307666897043646e+02,8.435307666897042509e+02,8.572274971710971840e+02,8.736923605072056489e+02
1.223845389162612491e+03,1.602004311402269423e+03,1.673995732831124087e+03,1.924989503199087039e+03
6.559266815007910623e+01,5.842572808985546118e+01,7.093395617909857265e+01,5.871651693877397804e+01
1.201114722542000095e+02,1.220585557152647596e+02,1.631378579572065632e+02,2.545339141066172886e+02
5.018491947383960792e+02,2.699819274739583648e+02,2.106448046914036354e+02,2.743893780183240665e+02
1.532936431923288865e+02,9.355963208037073287e+01,6.473432124072918725e+01,7.021136882764282916e+01
4.739404404684407268e+02,4.600918564071557171e+02,6.378047206542847789e+02,4.362014396346551734e+02
5.775038569049416992e+02,4.952569748500861238e+02,6.130249344399453548e+02,4.199013640942985717e+02
6.811169182221840401e+01,-2.624184395072728648e+01,3.139103185006435979e+02,3.517054465703600954e+02
1.608180857159401853e+02,2.814479831942649639e+02,2.986694050194601004e+02,2.519437002858180108e+02
1.576790892920191141e+02,1.914907435701114480e+02,2.841167820869367802e+02,2.648196958081447860e+02
4.802521310854136800e+02,6.403415636248257670e+02,5.350159723884595451e+02,5.187200589222090912e+02
7.462261475302715326e+02,5.950183072904249002e+02,9.025202944419589812e+02,1.066227728578965298e+03
2.742559778377327362e+01,1.130050197773651632e+02,1.218064688099839543e+02,1.716174652835923098e+01
2.612304600603597009e+03,2.419221404725094999e+03,4.877885370692371907e+03,4.517533021508165803e+03
2.094419560350645042e+03,2.941731564667627936e+03,5.059695917493787420e+03,5.000862301839786596e+03
1.207419974546542392e+02,3.427361130121072392e+02,2.724043947139455213e+02,1.018958748215936225e+02
2.037877077214732680e+01,2.037877077214732680e+01,2.037877077214732680e+01,2.090030779079468104e+01
1.216661285054552977e+01,1.641555288413539770e+01,1.209517730419409247e+02,1.363126070419971256e+02
5.296856408941559948e+02,5.466948297852391647e+01,5.296856408941559948e+02,5.466948297852390226e+01
2.732569064516454773e+02,2.206810196731360634e+02,2.336935058841099249e+02,3.333923810720456800e+02
8.133491075484465682e+02,7.873709906463460584e+02,7.090971137403523699e+02,7.900125064593294155e+02
1.323588964986354597e+02,1.083938119124505306e+02,1.758929955736003024e+02,1.604998747522874680e+02
4.698943472605415081e+02,5.645725266457970974e+02,5.123228040003267552e+02,4.616026379177939702e+02
1.284240195555110176e+03,7.839322023106121833e+02,8.896537332623341854e+02,5.008481748793675479e+02
1.649166031298447479e+03,1.259742679615251063e+03,1.541833437364395195e+03,1.161166003127653767e+03
1.063388725706051048e+02,9.959633457137087476e+01,1.077396348360957461e+02,1.093069901228378029e+02
1.752340314577157017e+02,8.386180124014347825e+01,1.101218206865559495e+02,2.560303755617367187e+02
1.991079616662469789e+02,2.332894451497097634e+02,1.928445269170012750e+02,2.555694335855384907e+02
4.117329551382744626e+02,1.613649251114550225e+02,2.994879810963091700e+02,3.345316788832685688e+02
1.228879030477735341e+03,1.228879030477735341e+03,1.135882039816616953e+03,1.212261126946106515e+03
3.535325211298370505e+02,2.807277495443345288e+02,2.644658729322800923e+02,3.948176427886401711e+02
2.284551821265273759e+02,2.873462791198196555e+02,2.278245868932949634e+02,4.057860663540441237e+02
1.209468337371550433e+03,1.209468337371550433e+03,1.230651549767422921e+03,1.235321281696106098e+03
2.163110150687180067e+02,1.230200218877666174e+02,3.531395680146549125e+02,8.602296476195110131e+01
1.132255324629965344e+03,1.281046268852361891e+03,1.561004856420991473e+03,1.606665215606175934e+03
9.055289609326716516e+01,1.013193980935860736e+02,1.740067895068303869e+02,1.159012195565704388e+02
4.549229128907677477e+02,6.199030879222117392e+02,9.978536735096431585e+02,1.158887761632774527e+03
8.086237943113129631e+02,1.279716893507451914e+03,1.098681890336436027e+03,4.317909830736256254e+02
5.115573304262641727e+02,5.686698946978311824e+02,8.717008786689289082e+02,9.617906259277515346e+02
1.683711025715694234e+02,2.646972354244464327e+02,1.127744684364294159e+02,8.883564270844608757e+01
1.330418329122767318e+02,2.432539934340905745e+02,2.263127959996602954e+02,3.785198168434984609e+02
8.879662529785971401e+02,8.037705395128459713e+02,9.628366455697216679e+02,8.786409321039707265e+02
3.316945312475359628e+02,2.687582968069171443e+02,4.171295203025077853e+02,4.397378442963366751e+02
1.235761359115789674e+03,1.059935804492397210e+03,5.332413753629023176e+02,5.819223907774601230e+02
-1.721031209421696815e+02,-1.533415425031987667e+01,4.815362046928057111e+02,3.499965570409412408e+02
9.444177199854640321e+02,9.189233780290838922e+02,1.198322973211445287e+03,1.193309107992766940e+03
1.497301801259889658e+02,4.175343596173204475e+01,1.077976514703997140e+02,1.447971699775627883e+02
5.518570690474505227e+02,4.901918341917299813e+02,5.653218331759594548e+02,7.001952369697473841e+02
2.795767100015271353e+03,3.251879241475508024e+03,2.493563243732320643e+03,3.105513728215425090e+03
4.264654575803917282e+02,3.665144694606586881e+02,5.088061710372301718e+02,4.813899241986235324e+02
9.831579034164032009e+02,1.057529683049211144e+03,9.870027099432120394e+02,1.335550006803736096e+03
2.728116960406974272e+02,-5.603398552496597063e+01,1.922001392725780988e+02,2.649310948172192184e+02
1.366785548626413629e+02,2.560874987662642184e+02,2.493584159145897559e+02,2.324213049286623800e+02
4.346043438132068104e+02,2.171840085436495826e+02,2.729296388975447485e+02,2.231108595892546589e+02
1.842220350166356184e+03,1.209753462424037480e+03,1.262546851160178676e+03,1.259664790885099819e+03
5.983841242839466901e+01,1.171153735657211428e+02,1.396332738575501082e+02,1.121142467174023665e+02
1.446383338362818165e+02,2.070469476352473635e+02,6.805758813436762011e+01,1.227673120133450197e+02
1.301649333663787331e+02,-1.145122645825070862e+01,4.613645793359533513e+02,3.639015677541265177e+02
1.059664715696068697e+03,1.585475256361987249e+03,1.054698195212485871e+03,9.828828401690433338e+02
8.331903529475710002e+02,5.080917524399005174e+02,9.253051393719996440e+02,4.159769660154722715e+02
1.687948946971590942e+02,1.863211871605019780e+02,3.180421061869945447e+02,3.243473578979015315e+02
-2.596650903394033705e+01,7.927689495267688358e+01,-1.051564840749151983e+02,0.000000000000000000e+00
1.668258653263318820e+03,1.208531700286880778e+03,1.627655980887205260e+03,1.584569221762686993e+03
1.521430830489165373e+03,3.083442568230649613e+03,2.970886950768344832e+03,7.668397472609414081e+02
1.878182851110435934e+02,6.150409258703761850e+01,1.930386771936913135e+02,1.647337953022387183e+02
1.362437256355405282e+02,2.646058305490176394e+02,2.141089084284909347e+02,3.773470747861737209e+02
2.600943216937105717e+03,1.917629357277920462e+03,2.522316472876778789e+03,2.666639802400297413e+03
