a,b,c,d
2.693496981179009708e+01,5.151361953235484492e+01,2.331968898442774929e+01,-9.311481829244925734e+00
1.133545859283031092e+02,1.182700596502991317e+02,1.081409522954754721e+02,1.074448318011593670e+02
8.567388269053095939e+01,6.873104662792724184e+01,7.500657136835096139e+01,7.346564049919334138e+01
2.194653543018995379e+02,2.194653543018995379e+02,2.194653543018995379e+02,2.194653543018995379e+02
1.106076411452468875e+02,8.367763044773576553e+01,1.372323051286068676e+02,1.032463928671889875e+02
3.368111973566375354e+02,3.321931151456759039e+02,3.593913954137099722e+02,3.674048124467150274e+02
3.979066771125380342e+01,3.979066771125380342e+01,3.979066771125380342e+01,3.979066771125380342e+01
4.984327347239521089e+01,3.749732812787677005e+01,6.149019298224528995e+01,3.958152437286778991e+01
8.202244445060452449e+01,7.650350387993924528e+01,7.511002475699467595e+01,5.275769659357661112e+01
8.825203513769841379e+01,6.889051600974245559e+01,6.504673678114041024e+01,2.999383411919721354e+01
6.700609434655311247e+01,3.910824181034922731e+01,4.907096267687644797e+01,6.662378736043734762e+01
6.983517560814335923e+01,7.280990938290919701e+01,6.112044090661579787e+01,6.165244432172859490e+01
1.086737979357159816e+02,7.755966556483582508e+01,9.796831484104468757e+01,1.039157906821772315e+02
5.904852817439275015e+01,6.181969668395495177e+01,6.151208215435207904e+01,7.022629303908743736e+01
7.265166241326051022e+01,9.309455815998748562e+01,4.502537426817120547e+01,5.807084596017772071e+01
9.560334737794491389e+01,8.165101945463666766e+01,1.015793961440181761e+02,9.958153658384802043e+01
2.451066947220548542e+01,2.271596933012430242e+01,3.774035645162688013e+01,4.195310498691225121e+01
5.729000066899680377e+01,4.719065809068807482e+01,5.581671044708460272e+01,5.062827186648600986e+01
5.328640003551024051e+01,6.915146357144415390e+01,6.150782128403319859e+01,4.334624729576540858e+01
3.148407459951311438e+01,8.689829415195623596e+01,9.020659902511178529e+01,3.917017072350748208e+01
1.393842726805414500e+01,2.390075878635696682e+01,2.282832681580114809e+01,2.817193805307402954e+01
4.207837147117925269e+01,4.849023913642596995e+01,5.603363359259843435e+01,2.077441148585518604e+01
1.430000540665650988e+02,2.209040505749026124e+02,9.357146573426177838e+01,2.187543122454098352e+02
1.964257782065847096e+02,2.384672713444838337e+02,2.125463386570006037e+02,1.829923238901253626e+02
2.935296857289299055e+01,3.109016175378508251e+01,2.838047040452386938e+01,3.801899329368025349e+01
7.379617877783952906e+01,5.953591898095831425e+01,5.737578665684302592e+01,7.030945599097522347e+01
4.722088474349884279e+01,2.258138505816677011e+01,4.658409230272135915e+01,5.284805859651299897e+00
1.237301148290145818e+02,1.271396989893904106e+02,1.275171671906259832e+02,7.711029158046768828e+01
2.713160604235454088e+01,0.000000000000000000e+00,3.783268552838159593e+01,1.345595977009303645e+01
5.135047684305203575e+01,1.174679713853141649e+01,3.656647159645886802e+01,1.709856864689158940e+01
4.230421428802445405e+01,4.058705087313187931e+01,3.629264452118113127e+01,3.537864981711891943e+01
1.554072317547119724e+02,2.247126820291616696e+02,1.942648543627022377e+02,1.939716928110689196e+02
4.402494851072306759e+00,7.305694534386695693e+00,1.063332902357665155e+01,1.118619467010748991e+01
2.555754097836057781e+01,1.614953141117666036e+01,1.712884466456341670e+01,3.473808727454448331e+01
5.310444691098518177e+01,3.179729820159232645e+01,3.687440426088959811e+01,0.000000000000000000e+00
3.884500875188281555e+01,3.924706538016291546e+01,2.724946739052371214e+01,2.478639575080189061e+01
2.649027475728576064e+01,3.442223120366457323e+01,1.920490714282710343e+01,5.484037975517520636e+01
4.231183517475551525e+01,8.944988750151797774e+01,4.101157535406714771e+01,7.590057616890688053e+01
7.154125649418695332e+01,4.972200902131064026e+01,4.020791947464783078e+01,7.743468943306027086e+01
2.720409387061543072e+01,2.130672691377439065e+01,2.014848500160785960e+01,2.183133307111195620e+01
8.716920439370406370e+01,8.716920439370406370e+01,7.299812035212300998e+01,8.491087597578817281e+01
1.892989630667967305e+01,3.295564851501677595e+01,3.020210565541859182e+01,2.183916107324913014e+01
3.766218900409239723e+01,3.674626200686786603e+01,3.688276782464674852e+01,3.780835912417128242e+01
1.690157339441804396e+01,2.162595345001791003e+01,3.438611236742155342e+01,3.627269336360210161e+01
7.761450937320542920e+00,9.371529161325801383e+00,2.560363789780479493e+01,1.135388467827574033e+01
9.753894281872382521e+01,7.645194180390936367e+01,7.401847055788203988e+01,6.165274705001225897e+01
7.079263645996842058e+01,6.405398333346477102e+01,5.840873525499773677e+01,6.281912314337319003e+01
2.571537183725245868e+01,2.571537183725245512e+01,2.571537183725245157e+01,2.571537183725245512e+01
5.033758686356512868e+01,9.217904298632005577e+01,7.552047326950486195e+01,7.107493019678049961e+01
3.468153598322624731e+01,3.568187592319225132e+01,2.690363183504989664e+01,1.950992903110218535e+01
6.102404354551978116e+01,5.312715949541932048e+01,7.456588019446090243e+01,6.083182742919717612e+01
8.644057852599453895e+01,7.329582247974921927e+01,8.004312362449746843e+01,7.909573193668258284e+01
4.824904212117345992e+01,3.371976984332760452e+01,4.111814222614518144e+01,2.009741300520386531e+01
9.502241481592204764e+01,9.442398638804185396e+01,9.357075686397413961e+01,8.149426071285927264e+01
3.622445964104962002e+01,3.361590830251284245e+01,9.969625517761564026e+01,9.678408609860100853e+01
3.343564717479223702e+01,8.502767387865453941e+01,7.411761401765333801e+01,5.567628922555757498e+01
6.008502881755184433e+01,5.972047491753222914e+01,4.845313799773762042e+01,6.888910416628019107e+01
2.610414701882675672e+02,2.135034543638227262e+02,2.768642145851333680e+02,2.355333384912300403e+02
1.961805158551739225e+01,1.366567803737708786e+01,1.132428350253707627e+01,2.003616117282334130e+01
5.104471255225956838e+01,9.558769558649764519e+01,4.215317558835688772e+01,1.018953542894386715e+02
3.027870181590989205e+02,2.791720862461131674e+02,2.922633288940221519e+02,2.875977338555854885e+02
9.873654602626436372e+01,1.002240166779580619e+02,6.078883733906481979e+01,9.206612012322702299e+01
4.912451517420777947e+01,4.601540407507428654e+01,3.462704900459778656e+01,3.468005515411608997e+01
5.337026724130872424e+01,6.666434295900099016e+01,5.346325954786519219e+01,6.151687352160687539e+01
1.538988988443070483e+01,8.614545559453189227e+00,1.972609810001139152e+01,1.470049717420019419e+01
4.275505318092847062e+01,3.695520493868816203e+01,2.763300415212465211e+01,6.855386356666085135e+01
3.454068860683827324e+01,3.339125739780000401e+01,3.088140601776759553e+01,3.320732969201984019e+01
3.326543976075590336e+01,3.363564544548426483e+01,3.120690314682662603e+01,3.196299347649679845e+01
2.841122112420580947e+01,1.766459710804575423e+01,1.733836290699663607e+01,2.352674585491332593e+01
1.574744907509629854e+01,1.994146851549609778e+01,1.569176074209330451e+01,2.031235547853954415e+01
6.258297830862017719e+01,4.149869125616993415e+01,5.138183530625918394e+01,5.288830776335094441e+01
1.859253237791758195e+01,1.351210337426996766e+01,4.130308245227686470e+00,8.554875664329760099e+00
1.942379742734996029e+01,2.139989373059217925e+01,1.977814960041339276e+01,2.047549221663851782e+01
7.192306387383555943e+01,1.214639205290373809e+02,6.791521744318001197e+01,1.002901407837206307e+02
6.449391242065549079e+01,6.351939026579988479e+01,6.229098986119505099e+01,5.243238664477166822e+01
9.572299912200008976e+01,9.883175784102965622e+01,9.130710328662095776e+01,3.768973094781252087e+01
1.201220982352907285e+01,4.095667990315149609e+01,1.574732889384922885e+01,-1.428963723733792879e+00
2.190601261962749646e+01,2.100792594244134648e+01,1.706529788594123076e+01,3.092225625801567546e+01
1.682070862823321278e+01,2.368041414635082731e+01,2.106736542273736035e+01,1.691681117971300807e+01
2.932616502798515867e+01,3.177316806387674930e+01,2.054206169513078351e+01,3.501758147851577263e+01
5.981306466114185127e+01,1.327763742396953717e+02,1.336853303105996815e+02,2.218843240864725530e+01
1.863757980439863502e+02,1.730754761265425827e+02,1.807773220769283569e+02,1.925749430337276067e+02
5.907352680257888267e+01,8.346267908951089964e+01,9.031312573203885563e+01,4.921055426108059550e+01
3.002480446150851634e+01,3.296793599221873450e+01,2.943774052313534284e+01,3.742960271148487550e+01
6.432965024340528259e+01,6.186550425297481581e+01,6.425903758305827296e+01,6.432965024340528259e+01
1.092768088640607687e+02,1.434921528386051932e+02,1.076742153545619800e+02,1.277887812060444332e+02
4.958011606378867953e+01,7.847238946036128482e+01,7.981021306191581743e+01,4.176677671184432938e+01
1.699188415016710962e+02,1.826042398385823162e+02,1.828683523562790185e+02,1.407471347053555064e+02
1.035703525447997890e+02,2.410971553217446584e+01,4.332225297388623630e+01,5.019095905560138249e+01
1.742598474679631977e+02,1.721516366776357927e+02,1.743904378782739855e+02,2.053749141588633620e+02
1.199222741916974257e+02,1.075310420567155063e+02,1.055490926287909303e+02,1.209850199775752628e+02
5.323719524075072229e+01,5.323719524075072229e+01,8.052253055528925074e+01,8.226010470929659846e+01
1.210879444868228063e+02,1.454773466059524480e+02,1.237188642153246576e+02,1.684228106616265563e+02
2.521512574732542333e+01,1.547425095955940222e+01,2.989250344017249361e+01,1.341791575675312131e+01
2.828391646122162228e+01,3.304423467310422780e+01,2.752517671691285983e+01,3.490293302397169128e+01
5.533253043913231295e+01,4.604425990962008797e+01,2.760879853869566958e+01,3.569663005754456009e+01
3.060090505789737136e+01,2.270528151506572812e+01,1.531435125719619172e+01,1.444424669068879652e+01
5.805002265414175611e+01,5.717588690087142567e+01,5.913150718952942242e+01,5.531994060509940425e+01
7.267613617557486805e+01,6.056401594912549768e+01,8.195846629825672380e+01,6.420037929155135714e+01
9.733377525797326513e+00,-4.100987666355488059e+00,6.785560566743977517e+01,7.468435254711174309e+01
4.631972938296728159e+01,4.151541490201270079e+01,4.477321933352423144e+01,3.658611380503349153e+01
2.320917477250872807e+01,3.145873871457850157e+01,3.548598112205618804e+01,3.228592490339654830e+01
6.055458433981345934e+01,9.782748370176545905e+01,5.428251152274025770e+01,5.685951635497147549e+01
7.560617810126277050e+01,7.287923299438152469e+01,7.072669751921958436e+01,8.791438604570119253e+01
2.972109083772059179e+00,2.139541362026823279e+01,1.896624550540641607e+01,2.140029805062679813e+00
1.882357535823449837e+02,2.035563718916397420e+02,1.522251165379646523e+02,1.489917768089992194e+02
2.940147142483500602e+02,3.000695408109474442e+02,3.525694823420972170e+02,3.672008006832343199e+02
3.533559637290018429e+01,6.843969831705383911e+01,7.749415157968098811e+01,2.177594345682233978e+01
2.967760603616243387e+00,2.967760603616243387e+00,2.967760603616243387e+00,1.215611902129787936e+01
1.863831999481037283e+00,3.124524712824888084e+00,1.628077317350678754e+01,2.080672218448749078e+01
6.141949357930882059e+01,5.329189569187805731e+00,6.141949357930881348e+01,5.329189569187805731e+00
2.389415843080744395e+01,2.087751963215085027e+01,2.574024835060825822e+01,2.606740759543975017e+01
1.014073716192532117e+02,1.081875564003536994e+02,1.018133010223724710e+02,8.784229061797046256e+01
1.585332471711806690e+01,1.177270652588653732e+01,2.115797933753737325e+01,1.802938260652721425e+01
2.503564553478079091e+01,2.823984287131936100e+01,2.833791935059907274e+01,2.244346479072637379e+01
1.156353114974734808e+02,1.096719054846982999e+02,1.161250860097448765e+02,6.405787719504064626e+01
1.084686686566466562e+02,9.234794329242964750e+01,1.018574907335686817e+02,8.608926939694147507e+01
2.463339615887718637e+01,1.812666629208724700e+01,2.064689368205832665e+01,2.185831352682852469e+01
5.060765328333432223e+01,2.363797621571788099e+01,1.860374803870737281e+01,4.942988144993822175e+01
3.121791804338705134e+01,3.184107523990881106e+01,1.901405822240089449e+01,2.817943348281215421e+01
4.383980525963831099e+01,2.914936455814570238e+01,4.105157685424988756e+01,3.823135379822574009e+01
5.624324697877159451e+01,5.624324697877158741e+01,5.458555558715982414e+01,5.448650264856443215e+01
4.168249835693556804e+01,2.714248430567693759e+01,3.127989171181015493e+01,3.978995175058641109e+01
1.708744194308434672e+01,2.749988014848309703e+01,2.095699210330916529e+01,3.044230369884951770e+01
8.980815815600733742e+01,8.980815815600732321e+01,8.807351328078350150e+01,8.896524670169647209e+01
4.149712843237350057e+01,2.746941173750070320e+01,4.179832960955538113e+01,1.732544637925712294e+01
1.359508457661100067e+02,1.353701792398655073e+02,1.387776493017835548e+02,1.302865343026798826e+02
1.666024461348539276e+01,2.671943657322835364e+01,2.472657208464585210e+01,2.990389741081921926e+01
7.136124773072604910e+01,5.392249668661576578e+01,7.686387051304093632e+01,8.119751964526315646e+01
1.027828899618244947e+02,1.129935782585924215e+02,1.143955551143407661e+02,8.215541408877780327e+01
7.956484066149826617e+01,8.767454209491852168e+01,9.920548353519890838e+01,1.018057311991085641e+02
5.532980110721071298e+01,7.326900554710377378e+01,4.864333241912972738e+01,4.647713537046008980e+01
2.771404496914257010e+01,4.755156343648032191e+01,3.752356498287653608e+01,5.548193259428813207e+01
1.029774749089512511e+02,1.049662267004060965e+02,8.474798636341088809e+01,8.312729735801148934e+01
5.233396239210488687e+01,4.053368884293553265e+01,5.645613937781075720e+01,6.440393280248935071e+01
1.248675028685365476e+02,1.305109645415153352e+02,6.093600897237924841e+01,8.999889731569102480e+01
-2.302142484816668500e+01,-2.330760595095762611e+00,1.177015252034109949e+02,7.495514129425552596e+01
2.025830989725110953e+02,1.716455382460565033e+02,1.915761247158030187e+02,1.948259091527874318e+02
2.578826765138029486e+01,7.238675701400292262e+00,1.821414062813278889e+01,1.613106904037906375e+01
4.690203110164965494e+01,5.282156289498093571e+01,4.593508406694326140e+01,5.458676752431195212e+01
2.628168680097489869e+02,2.713093854952728066e+02,1.872790720091955166e+02,2.329297378835337895e+02
8.422604932044914960e+01,9.510482353412047019e+01,1.230911767488622246e+02,9.041273042044011277e+01
8.100983363610858135e+01,7.743579789756238085e+01,8.053851229570533121e+01,9.141838601701273603e+01
5.061209376834462859e+01,-6.431415506823249473e+00,3.939203287897835537e+01,5.086683900622835353e+01
3.379889261585201865e+01,3.325637740667512787e+01,4.463510915510924804e+01,4.529918691075324944e+01
5.277682520051101278e+01,4.829998110025629643e+01,3.968871571731818904e+01,4.174212774098887024e+01
1.184755804586552443e+02,9.545839022674354624e+01,8.783022550483664759e+01,1.084085221516770190e+02
1.441711406543391405e+01,2.910974381283197587e+01,3.849091702920915026e+01,2.247594034271996222e+01
2.854606324395294337e+01,2.433816494858587731e+01,1.855600470933149637e+01,2.626938830201503450e+01
2.208997869654091062e+01,-1.574661778221165598e+00,6.074013174215627942e+01,5.878035214560407695e+01
9.026201485638793542e+01,1.563508061398893005e+02,1.036600524085542361e+02,9.343381197237616220e+01
9.806013707135714697e+01,6.604416121990973920e+01,1.161171637647225054e+02,4.200085557895766897e+01
3.225576982537614867e+01,7.851820239815511115e+01,8.184286748416943169e+01,7.165900215367524595e+01
-6.131108283657777491e+00,1.752140767606660177e+01,-2.609741133814505432e+01,0.000000000000000000e+00
1.226917841016451973e+02,1.298841724969744291e+02,1.673679698013165194e+02,1.595457307888335663e+02
1.426866808557882678e+02,1.690969316025356193e+02,1.906728025221562746e+02,9.996855638165075675e+01
2.665737390496025583e+01,7.085520378574569733e+00,2.851216808823640037e+01,2.617408620148892240e+01
2.199732442264075161e+01,3.420657527835780343e+01,2.988508996450959643e+01,4.616584863121367732e+01
1.821219754860276225e+02,1.476636096967129390e+02,1.792800641813967104e+02,2.136005885939686664e+02
